key	text	tooltip
ui_unit_groupings_onscreen_att_inf_sword_marine	Sword Infantry	true
ui_unit_groupings_tooltip_cav_mis	Fast moving and with a long range, missile cavalry are great at harassing their enemies, but weak if pinned down in melee.	true
ui_unit_groupings_tooltip_inf_pik	Long pikes make these troops deadly from the front but vulnerable if flanked. They are highly effective against cavalry.	true
ui_unit_groupings_tooltip_chariot	Fast moving units with a wide turning circle, they can punch through weak enemy units. They are vulnerable if pinned down in combat.	true
ui_unit_groupings_tooltip_inf_mis	Long range units who provide support for melee units, but are themselves very weak in close combat.	true
ui_unit_groupings_onscreen_elph	Elephant	true
ui_unit_groupings_onscreen_att_art_field_naval	Artillery	true
ui_unit_groupings_tooltip_cav_mel	Although they are versatile units protected by shields, melee cavalry are weak against more specialised units.	true
ui_unit_groupings_onscreen_att_inf_sword_naval	Melee Ship	true
ui_unit_groupings_onscreen_att_cav_javelin_land	Skirmisher Cavalry	true
ui_unit_groupings_tooltip_shp_mis	Enemy ships can be showered with their projectiles, but they must steer clear of enemy melee ships.	true
ui_unit_groupings_onscreen_att_inf_javelin_marine	Skirmisher	true
ui_unit_groupings_onscreen_att_inf_sling_naval	Slinger	true
ui_unit_groupings_tooltip_art_fld	With a long range and able to cause great damage, field artillery units can be moved slowly around the battlefield, but are very weak if engaged in melee.	true
ui_unit_groupings_tooltip_inf_spr	Solid defensive infantry protected by shields, they are very good when ranged against cavalry.	true
ui_unit_groupings_tooltip_art_fix	Fixed position artillery units that pack quite a punch, they are nevertheless very weak if engaged in melee.	true
ui_unit_groupings_tooltip_shp_art	These ships can do a lot of damage from long range, but can be neutralised by boarding and ramming.	true
ui_unit_groupings_tooltip_shp_trn	Slow but with plenty of space, they do their job well. Just remember that they aren't warships.	true
ui_unit_groupings_tooltip_att_inf_javelin_marine	Short-range units that can take exceptionally high damage.	true
ui_unit_groupings_onscreen_spcl	Special	true
ui_unit_groupings_tooltip_att_special_ram_naval	Full speed ahead!	true
ui_unit_groupings_onscreen_att_inf_javelin_land	Skirmisher	true
ui_unit_groupings_tooltip_att_inf_javelin_naval	Short-range units that can take exceptionally high damage.	true
ui_unit_stats_onscreen_name_stat_bonus_vs_infantry	Attack Against Infantry	true
ui_unit_stats_onscreen_name_stat_melee_damage_base	Melee Base Damage	true
ui_unit_stats_onscreen_name_stat_charge_bonus	Charge Bonus	true
ui_unit_stats_tooltip_text_stat_capture_power	How fast a unit can capture different locations in settlement battles.	true
ui_unit_stats_tooltip_text_stat_charge_bonus	This increases a unit's melee attack and damage when charging. This does not represent the physical impact of the charge.	true
ui_unit_stats_onscreen_name_stat_reloading	Rate of Fire	true
ui_unit_stats_tooltip_text_stat_bonus_vs_elephants	The melee bonus this unit receives when fighting against elephants.	true
ui_unit_stats_onscreen_name_stat_weapon_range	Range	true
ui_unit_stats_tooltip_text_stat_weapon_range	A long range enables you to hit enemies from a distance, but weapons are still more accurate at shorter ranges.	true
ui_unit_stats_onscreen_name_stat_men_count	Men Count	true
ui_unit_stats_tooltip_text_stat_melee_defence	This determines the chance of a unit being hit whilst in melee. \\n\\nThis only works in melee and provides no protection from missiles!	true
ui_unit_stats_onscreen_name_stat_bonus_vs_elephants	Attack Against Elephants	true
ui_unit_stats_tooltip_text_stat_speed	The speed at which the unit moves around the battlefield.	true
ui_unit_stats_tooltip_text_stat_ship_health	Ship Health	true
ui_unit_stats_tooltip_text_stat_ammo	The amount of ammunition this unit can carry into battle. \\n\\nOnce this has been exhausted the unit will be forced to switch to melee to continue fighting. \\n\\nAfter the battle, ammunition is fully replenished.	true
ui_unit_stats_onscreen_name_stat_ship_health	Hull Strength	true
ui_unit_stats_tooltip_text_stat_melee_attack	This determines both chance to hit the enemy and also block their attacks.	true
ui_unit_stats_onscreen_name_stat_first_strike	First Strike	true
ui_unit_stats_onscreen_name_stat_ammo	Ammunition	true
ui_unit_stats_tooltip_text_stat_missile_damage_base	Missile Base Damage	true
ui_unit_stats_tooltip_text_stat_first_strike	Determines who strikes first at the beginning of combat.	true
ui_unit_stats_onscreen_name_stat_missile_damage_base	Missile Base Damage	true
ui_unit_stats_onscreen_name_stat_melee_attack	Melee Skill	true
ui_unit_stats_tooltip_text_stat_shield_armour	Reduced damage due to shield.	true
ui_unit_stats_onscreen_name_scalar_bracing	Entity Mass	true
ui_unit_stats_tooltip_text_stat_weapon_damage	The damage caused by a unit's weapon, split between base and armour piercing. \\n\\nArmour-piercing damage is always applied; base damage can be blocked by armour.	true
ui_unit_stats_onscreen_name_stat_missile_block_chance	Missile Block Chance	true
ui_unit_stats_onscreen_name_stat_missile_damage_ap	Armour-Piercing Damage	true
ui_unit_stats_tooltip_text_stat_missile_block_chance	The percentage chance that the shield will block (non-artillery) missiles. (%)	true
ui_unit_stats_onscreen_name_stat_spotting	Spotting	true
ui_unit_stats_tooltip_text_stat_shield_defence	Chance of blocking missiles from the front, also added to melee skill when blocking.	true
ui_unit_stats_onscreen_name_stat_accuracy	Accuracy	true
ui_unit_stats_tooltip_text_stat_reloading	The rate at which this unit can fire. \\n\\nThis is improved with experience.	true
ui_unit_stats_onscreen_name_scalar_entity_charge_speed_modifier	Charge Speed	true
ui_unit_stats_tooltip_text_stat_accuracy	The likelihood of hitting the enemy when firing.	true
ui_unit_stats_tooltip_text_stat_health	This determines how many hits a unit can withstand alongside armour and melee defence.	true
ui_unit_stats_tooltip_text_stat_spotting	From how far a unit can spot enemies.	true
ui_unit_stats_onscreen_name_stat_ship_douse_fire	Douse Fire	true
ui_unit_stats_tooltip_text_stat_ship_douse_fire	Douse Fire	true
ui_unit_stats_tooltip_text_stat_remaining_ammo	Adding ammunition to naval units.	true
ui_unit_stats_onscreen_name_stat_bonus_vs_cavalry	Attack Against Cavalry	true
ui_unit_stats_onscreen_name_scalar_entity_deceleration_modifier	Deceleration	true
ui_unit_stats_onscreen_name_scalar_entity_acceleration_modifier	Acceleration	true
ui_unit_stats_tooltip_text_stat_armour	How resistant a unit is to missile fire and melee attacks.	true
ui_unit_stats_tooltip_text_stat_bonus_vs_cavalry	The melee bonus this unit receives when fighting against cavalry.	true
ui_unit_stats_tooltip_text_stat_bonus_vs_infantry	The melee bonus this unit receives when fighting against infantry.	true
ui_unit_stats_tooltip_text_stat_melee_damage_base	Melee Damage Base	true
ui_unit_stats_tooltip_text_stat_ship_health_fire	How much fire damage the ship can sustain before catching fire.	true
ui_unit_stats_onscreen_name_stat_ship_health_fire	Fire Resistance	true
ui_unit_stats_tooltip_text_stat_morale	A unit with high morale is less likely to rout in the face of danger. Morale is improved by experience in battle.	true
ui_unit_stats_tooltip_text_stat_defence	Unit's defence potential	true
ui_unit_stats_onscreen_name_stat_defence	Defence	true
ui_unit_stats_tooltip_text_stat_attack	Unit's attack potential	true
ui_unit_stats_tooltip_text_stat_missile_damage	The damage caused by a missile attack, split between base, armour piercing and explosive. \\n\\nArmour-piercing damage is always applied, base and explosive damage can be blocked by armour. \\n\\nExplosive damage has an area of effect.	true
ui_unit_stats_tooltip_text_stat_hiding	How well this unit can hide.	true
ui_unit_stats_onscreen_name_stat_capture_power	Capture Power	true
ui_unit_stats_onscreen_name_stat_shield_armour	Shield Armour	true
ui_unit_stats_tooltip_text_scalar_bracing	n/a	true
ui_unit_stats_onscreen_name_stat_ship_move_speed	Speed	true
ui_unit_stats_onscreen_name_stat_weapon_damage	Melee Damage	true
ui_unit_stats_tooltip_text_stat_ship_move_speed	How quickly the ship is able to move.	true
ui_unit_stats_tooltip_text_scalar_spotting_range	A way to change the default range at which a unit can spot others hiding.	true
ui_unit_stats_onscreen_name_scalar_spotting_range	Spotting Range	true
ui_unit_stats_tooltip_text_stat_melee_damage_ap	Melee Damage Ap	true
ui_unit_stats_onscreen_name_stat_melee_damage_ap	Armour-piercing Damage	true
ui_unit_stats_onscreen_name_stat_hiding	Hiding	true
ui_unit_stats_onscreen_name_stat_missile_damage	Missile Damage	true
ui_unit_stats_tooltip_text_stat_missile_damage_ap	Missile AP Damage	true
ui_unit_stats_onscreen_name_stat_attack	Attack	true
ui_unit_stats_onscreen_name_stat_morale	Morale	true
ui_unit_stats_tooltip_text_stat_men_count	Default number of men a unit has.	true
ui_unit_stats_onscreen_name_stat_health	Health	true
ui_unit_stats_onscreen_name_stat_melee_defence	Melee Defence	true
ui_unit_stats_tooltip_text_scalar_entity_charge_speed_modifier	The additional speed used for charging the final distance to the target.	true
ui_unit_stats_onscreen_name_stat_speed	Speed	true
ui_unit_stats_onscreen_name_stat_shield_defence	Shield	true
ui_unit_stats_onscreen_name_stat_armour	Armour	true
ui_unit_stats_tooltip_text_scalar_entity_deceleration_modifier	The rate that the unit slows to a stop.	true
ui_unit_stats_tooltip_text_scalar_entity_acceleration_modifier	The rate at which the unit accelerates.	true
ui_unit_stats_onscreen_name_stat_remaining_ammo	Added Ammunition	true
uied_component_texts_localised_string_casualties_inflicted_tx_NewState_Text_140064	Casualties inflicted	true
uied_component_texts_localised_string_tx_text_NewState_Text_6f003b	Low	true
uied_component_texts_localised_string_tx_text_NewState_Text_700025	Neutral	true
uied_component_texts_localised_string_sort_skill_selected_up_Tooltip_530064	Sort by rank	true
uied_component_texts_localised_string_cmp_political_diff_tx_NewState_Text_e0047	Political	true
uied_component_texts_localised_string_button_txt_twitch_Text_6b005e	Twitch	true
uied_component_texts_localised_string_recruitment_tx_subtitle_NewState_Text_530062	Local recruitment	true
uied_component_texts_localised_string_tx_queue_NewState_Text_390009	Selected Defences	true
uied_component_texts_localised_string_dy_title_NewState_Text_4a002b	Total income	true
uied_component_texts_localised_string_dy_title_NewState_Text_2c004b	Other expenses	true
uied_component_texts_localised_string_dy_title_NewState_Text_550032	Other income	true
uied_component_texts_localised_string_tx_descr_NewState_Text_570040	Good for fast moving and cavalry-heavy armies	true
uied_component_texts_localised_string_tx_other_Tooltip_1a0063	Income gained from other sources, such as payments from diplomatic negotiations and any vassal kingdoms.	true
uied_component_texts_localised_string_button_autoresolve_Tooltip_90069jai	Auto-resolve assault||If you have a clear advantage over the enemy it is likely an autoresolve will win you the assault and you can gain a quick victory.||You can choose to fight the assault on the battlefield manually if you wish, which will improve your chances of victory.	true
uied_component_texts_localised_string_tx_level_header_NewState_Text_41007a	Tax level	true
uied_component_texts_localised_string_pip_trade_naval_trading_Tooltip_78003b	Trading	true
uied_component_texts_localised_string_activate_ping_Tooltip_79006c	Activate ping||Ping is used to give instructions to your allies. This button will display the different ping modes.	true
uied_component_texts_localised_string_tx_other_Tooltip_640018	Gold income from other sources such as payments from diplomatic negotiations, or tribute from any vassals.	true
uied_component_texts_localised_string_dy_kills_Tooltip_260002	Enemies killed by this unit. Enemy kills count toward a unit's XP	true
uied_component_texts_localised_string_StatusIcon_Garrisoned_Tooltip_6a0056	Garrisoned	true
uied_component_texts_localised_string_button_defensive_Tooltip_690058	Protective	true
uied_component_texts_localised_string_copy_of_tx_type_NewState_Text_79005a	Wealth	true
uied_component_texts_localised_string_fervour_label_NewState_Text_9003b	Zeal	true
uied_component_texts_localised_string_panel_heading_Tooltip_210046	This shows you and your opponent's stats in battle.||Click on the unit statistic button to see if your units have gained experience. 	true
uied_component_texts_localised_string_tx_text_NewState_Text_590012	Ally of enemy	true
uied_component_texts_localised_string_tx_skill_points_NewState_Text_720077	Points:	true
uied_component_texts_localised_string_PH_text_NewState_Text_3b007a	large gift	true
uied_component_texts_localised_string_icon_treasury_Tooltip_160007	Your gold	true
uied_component_texts_localised_string_food_low_NewState_Text_6f003b	Low	true
uied_component_texts_localised_string_tx_queue_NewState_Text_4c006c	Siege Engines	true
uied_component_texts_localised_string_button_missions_Tooltip_690021	Objectives	true
uied_component_texts_localised_string_button_minimise_Tooltip_560070	Close this panel	true
uied_component_texts_localised_string_legacy_name_Tooltip_30054qp	The name of your military force.Left-click to rename.	true
uied_component_texts_localised_string_total_food_NewState_Text_250065	Total Food	true
uied_component_texts_localised_string_DY_text_NewState_Text_3c0079	Are you sure you want to end your turn? The following concerns remain unaddressed:	true
uied_component_texts_localised_string_abandon_subpanel_Tooltip_680060	Click to cancel abandonment	true
uied_component_texts_localised_string_60_tx_NewState_Text_14006d	40 Minutes	true
uied_component_texts_localised_string_dy_other_Tooltip_640018	Gold income from other sources such as payments from diplomatic negotiations, or tribute from any vassals.	true
uied_component_texts_localised_string_save_date_NewState_Text_25002e	12/02/2008	true
uied_component_texts_localised_string_merceneries_tx_subtitle_NewState_Text_4d0019	Available mercenaries	true
uied_component_texts_localised_string_button_replace_item_Tooltip_6b0059x	Replace household item	true
uied_component_texts_localised_string_tx_total_attitude_NewState_Text_5c0047	Total attitude value:	true
uied_component_texts_localised_string_general_details_tx_title_NewState_Text_25001c	Province details	true
uied_component_texts_localised_string_offer_hostage_tx_NewState_Text_5f0064	Offer Hostage	true
uied_component_texts_localised_string_panel_heading_Tooltip_630036	Victory conditions change according to your game mode and settings.	true
uied_component_texts_localised_string_DY_text_NewState_Text_330048	You can now broadcast your gameplay via Twitch.tv! Log in via the broadcasting options, then use the stream button in the top left to broadcast your gameplay!	true
uied_component_texts_localised_string_trade_routes_description_NewState_Text_1c001b	[[col:red]]Raiding this trade route will incur diplomatic penalties with any factions using it.[[/col]]	true
uied_component_texts_localised_string_tx_public_order_NewState_Text_610042	Wealth & Income	true
uied_component_texts_localised_string_map_japan_Tooltip_240004jo	The bright green area shows the starting province for this faction. The shaded green area shows the core provinces required to win the game.	true
uied_component_texts_localised_string_tx_trade_NewState_Text_520017	Trade	true
uied_component_texts_localised_string_button_maintain_blockade_Tooltip_2c0012	Maintain blockade	true
uied_component_texts_localised_string_dy_title_NewState_Text_160050	Trade	true
uied_component_texts_localised_string_offer_regions_tx_NewState_Text_410072	Offer regions	true
uied_component_texts_localised_string_icon_vassals_client_state_Text_45003dgmblq	Vassal kingdoms:	true
uied_component_texts_localised_string_button_gift_unit_Tooltip_72001b	Gift units||Click this to give control of the selected units to the spectator. The spectator can return units by selecting them and clicking this again.	true
uied_component_texts_localised_string_ships_captured_tx_NewState_Text_3b006ac	Ships Captured	true
uied_component_texts_localised_string_tx_title_NewState_Text_6f002d	History	true
uied_component_texts_localised_string_tx_title_NewState_Text_4f000e	Stats Filter	true
uied_component_texts_localised_string_friends_Tooltip_730032	Friends	true
uied_component_texts_localised_string_button_divorce_portrait_Tooltip_130046	Marry	true
